train/test on models/fasttext.conf
Your CPU supports instructions that this binary was not compiled to use: SSE3 SSE4.1 SSE4.2 AVX AVX2
For maximum performance, you can install NMSLIB from sources 
2022-05-17 13:55:25,328[INFO]:zensols.deeplearn.model.executor.status epoch 1/40: tr: 2e+05|va min: 4e+05|va: 1e+05|lr:  0.01 \/
2022-05-17 13:55:25,341[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 13:55:25,379[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 13:55:25,380[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 13:55:26,683[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 14:02:24,153[INFO]:zensols.deeplearn.model.executor.status epoch 2/40: tr: 1e+05|va min: 1e+05|va: 66829|lr:  0.01 \/
2022-05-17 14:02:24,165[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 14:02:24,223[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 14:02:24,224[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 14:02:25,817[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 14:09:23,533[INFO]:zensols.deeplearn.model.executor.status epoch 3/40: tr: 73595|va min: 66829|va: 50261|lr:  0.01 \/
2022-05-17 14:09:23,545[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 14:09:23,637[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 14:09:23,637[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 14:09:25,738[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 14:16:26,217[INFO]:zensols.deeplearn.model.executor.status epoch 4/40: tr: 45899|va min: 50261|va: 33501|lr:  0.01 \/
2022-05-17 14:16:26,229[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 14:16:26,348[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 14:16:26,348[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 14:16:28,788[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 14:23:28,198[INFO]:zensols.deeplearn.model.executor.status epoch 5/40: tr: 36502|va min: 33501|va: 28667|lr:  0.01 \/
2022-05-17 14:23:28,214[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 14:23:28,372[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 14:23:28,373[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 14:23:31,287[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 14:30:33,982[INFO]:zensols.deeplearn.model.executor.status epoch 6/40: tr: 26609|va min: 28667|va: 22072|lr:  0.01 \/
2022-05-17 14:30:33,994[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 14:30:34,169[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 14:30:34,170[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 14:30:37,356[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 14:37:39,597[INFO]:zensols.deeplearn.model.executor.status epoch 7/40: tr: 23727|va min: 22072|va: 18575|lr:  0.01 \/
2022-05-17 14:37:39,610[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 14:37:39,807[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 14:37:39,808[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 14:37:43,434[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 14:44:45,696[INFO]:zensols.deeplearn.model.executor.status epoch 8/40: tr: 18851|va min: 18575|va: 17927|lr:  0.01 \/
2022-05-17 14:44:45,708[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 14:44:45,924[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 14:44:45,925[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 14:44:49,906[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 14:51:53,065[INFO]:zensols.deeplearn.model.executor.status epoch 9/40: tr: 15941|va min: 17927|va: 14845|lr:  0.01 \/
2022-05-17 14:51:53,078[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 14:51:53,316[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 14:51:53,317[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 14:51:57,777[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 14:59:01,510[INFO]:zensols.deeplearn.model.executor.status epoch 10/40: tr: 14793|va min: 14845|va: 14953|lr:  0.01 /\
2022-05-17 15:06:03,299[INFO]:zensols.deeplearn.model.executor.status epoch 11/40: tr: 14383|va min: 14845|va: 16999|lr:  0.01 /\
2022-05-17 15:13:05,553[INFO]:zensols.deeplearn.model.executor.status epoch 12/40: tr: 12551|va min: 14845|va: 12723|lr:  0.01 \/
2022-05-17 15:13:05,566[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 15:13:05,938[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 15:13:05,940[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 15:13:11,850[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 15:20:13,392[INFO]:zensols.deeplearn.model.executor.status epoch 13/40: tr: 11091|va min: 12723|va: 12387|lr:  0.01 \/
2022-05-17 15:20:13,405[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 15:20:13,807[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 15:20:13,811[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 15:20:20,268[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 15:27:21,862[INFO]:zensols.deeplearn.model.executor.status epoch 14/40: tr:9591.4|va min: 12387|va: 12079|lr:  0.01 \/
2022-05-17 15:27:21,874[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 15:27:22,312[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 15:27:22,316[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 15:27:28,829[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 15:34:31,343[INFO]:zensols.deeplearn.model.executor.status epoch 15/40: tr:8939.8|va min: 12079|va:9049.4|lr:  0.01 \/
2022-05-17 15:34:31,356[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 15:34:31,830[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 15:34:31,831[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 15:34:39,164[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 15:41:40,997[INFO]:zensols.deeplearn.model.executor.status epoch 16/40: tr:7999.1|va min:9049.4|va:9093.5|lr:  0.01 /\
2022-05-17 15:48:43,746[INFO]:zensols.deeplearn.model.executor.status epoch 17/40: tr:  7309|va min:9049.4|va:  8739|lr:  0.01 \/
2022-05-17 15:48:43,759[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 15:48:44,312[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 15:48:44,316[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 15:48:52,414[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 15:55:56,094[INFO]:zensols.deeplearn.model.executor.status epoch 18/40: tr:7171.2|va min:  8739|va:9171.4|lr:  0.01 /\
2022-05-17 16:02:58,674[INFO]:zensols.deeplearn.model.executor.status epoch 19/40: tr:6096.2|va min:  8739|va:8307.9|lr:  0.01 \/
2022-05-17 16:02:58,687[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 16:02:59,326[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 16:02:59,332[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 16:03:10,619[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 16:10:12,983[INFO]:zensols.deeplearn.model.executor.status epoch 20/40: tr:5545.6|va min:8307.9|va:8759.2|lr:  0.01 /\
2022-05-17 16:17:14,234[INFO]:zensols.deeplearn.model.executor.status epoch 21/40: tr:  5423|va min:8307.9|va:7912.3|lr:  0.01 \/
2022-05-17 16:17:14,246[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 16:17:14,944[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 16:17:14,951[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 16:17:25,042[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 16:24:26,649[INFO]:zensols.deeplearn.model.executor.status epoch 22/40: tr:4983.3|va min:7912.3|va:8226.7|lr:  0.01 /\
2022-05-17 16:31:28,168[INFO]:zensols.deeplearn.model.executor.status epoch 23/40: tr:4644.1|va min:7912.3|va:7457.5|lr:  0.01 \/
2022-05-17 16:31:28,180[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 16:31:28,964[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 16:31:28,970[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 16:31:39,592[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 16:38:41,027[INFO]:zensols.deeplearn.model.executor.status epoch 24/40: tr:4624.5|va min:7457.5|va:7182.9|lr:  0.01 \/
2022-05-17 16:38:41,040[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/weight.pt in 0s
2022-05-17 16:38:41,851[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 16:38:41,857[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.txt
2022-05-17 16:38:53,170[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8.png
2022-05-17 16:45:54,485[INFO]:zensols.deeplearn.model.executor.status epoch 25/40: tr:4117.4|va min:7182.9|va:7702.7|lr:  0.01 /\
2022-05-17 16:52:57,873[INFO]:zensols.deeplearn.model.executor.status epoch 26/40: tr:4311.2|va min:7182.9|va:7747.2|lr:  0.01 /\
2022-05-17 16:59:59,790[INFO]:zensols.deeplearn.model.executor.status epoch 27/40: tr:4213.4|va min:7182.9|va:8949.5|lr:  0.01 /\
2022-05-17 17:07:01,436[INFO]:zensols.deeplearn.model.executor.status epoch 28/40: tr:4434.6|va min:7182.9|va:9543.7|lr:  0.01 /\
2022-05-17 17:14:04,238[INFO]:zensols.deeplearn.model.executor.status epoch 29/40: tr:4680.3|va min:7182.9|va:  9082|lr:  0.01 /\
2022-05-17 17:21:07,176[INFO]:zensols.deeplearn.model.executor.status epoch 30/40: tr:  4212|va min:7182.9|va:9913.3|lr:  0.01 /\
2022-05-17 17:28:10,276[INFO]:zensols.deeplearn.model.executor.status epoch 31/40: tr:4042.6|va min:7182.9|va:9450.7|lr:  0.01 /\
2022-05-17 17:35:13,320[INFO]:zensols.deeplearn.model.executor.status epoch 32/40: tr:3937.6|va min:7182.9|va:8963.7|lr:  0.01 /\
2022-05-17 17:42:16,050[INFO]:zensols.deeplearn.model.executor.status epoch 33/40: tr:  3896|va min:7182.9|va:9611.6|lr:  0.01 /\
2022-05-17 17:49:15,239[INFO]:zensols.deeplearn.model.executor.status epoch 34/40: tr:3664.4|va min:7182.9|va:9663.3|lr:  0.01 /\
2022-05-17 17:56:13,896[INFO]:zensols.deeplearn.model.executor.status epoch 35/40: tr:3520.2|va min:7182.9|va: 10084|lr: 0.001 /\
2022-05-17 18:03:16,051[INFO]:zensols.deeplearn.model.executor.status epoch 36/40: tr:  2565|va min:7182.9|va:8872.5|lr: 0.001 /\
2022-05-17 18:10:15,670[INFO]:zensols.deeplearn.model.executor.status epoch 37/40: tr:2125.6|va min:7182.9|va:8918.1|lr: 0.001 /\
2022-05-17 18:17:13,275[INFO]:zensols.deeplearn.model.executor.status epoch 38/40: tr:1919.6|va min:7182.9|va:  9131|lr: 0.001 /\
2022-05-17 18:24:11,003[INFO]:zensols.deeplearn.model.executor.status epoch 39/40: tr:1838.7|va min:7182.9|va:9282.7|lr: 0.001 /\
2022-05-17 18:24:11,003[INFO]:zensols.deeplearn.model.executor.status epoch threshold reached at 40
2022-05-17 18:24:11,003[INFO]:zensols.deeplearn.model.executor.status final minimum validation loss: 7182.937389026989, 19 decreases
2022-05-17 18:24:11,318[INFO]:zensols.deeplearn.model.manager loaded check point from data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 18:24:12,786[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 1s
2022-05-17 18:24:12,786[INFO]:zensols.deeplearn.model.executor.status executed train in 4 hours, 42 minutes, 52s
2022-05-17 18:24:12,787[INFO]:zensols.deeplearn.model.executor.status deallocating 91 batches
2022-05-17 18:24:13,045[INFO]:zensols.deeplearn.model.facade trained in 4 hours, 43 minutes, 15s
2022-05-17 18:24:13,047[INFO]:zensols.deeplearn.model.executor.status reloading model weights
2022-05-17 18:24:14,594[INFO]:zensols.deeplearn.model.executor.status created model on cpu with use cuda: True, device: cuda:0
2022-05-17 18:24:15,126[INFO]:zensols.deeplearn.model.manager loaded check point from data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8/state.pt in 0s
2022-05-17 18:24:15,697[INFO]:zensols.deeplearn.model.manager loaded model from data/model/bilstm-crf_tok-word2vec-1-layer-lstm-h-150-n-0-5-macrof1-0-8 on device cpu
2022-05-17 18:24:15,697[INFO]:zensols.deeplearn.model.facade testing...
2022-05-17 18:24:15,698[INFO]:zensols.deeplearn.model.executor.status batch iteration: gpu, limit: 9223372036854775807, caching: True, cached: 1
2022-05-17 18:24:15,698[INFO]:zensols.deeplearn.model.executor.status preparing datasets using iteration: gpu
2022-05-17 18:24:15,698[INFO]:zensols.deeplearn.model.executor.status using batch limit: 9223372036854775807 for test
2022-05-17 18:24:16,117[INFO]:zensols.deeplearn.batch.stash loaded batch 91 (test) in 0s
